,train,test,validate,all,train_loss,valid_loss
0,0.874345549738,0.8796875,0.802380952381,0.831789784901,46.8528236564,541.786952693
1,0.844474761255,0.9,0.839880952381,0.869753490155,46.9609008436,403.8356827
2,0.923076923077,0.89296875,0.839880952381,0.867805687175,64.7710948556,349.590867548
3,0.86569579288,0.9109375,0.885714285714,0.900524676613,104.407156988,230.458229667
4,0.883858267717,0.9046875,0.87619047619,0.898197564631,56.2982078587,199.3867222
5,0.865570599613,0.88203125,0.841071428571,0.875379565291,62.3519240031,198.797923064
6,0.830369357045,0.8203125,0.754166666667,0.789020132082,57.325678845,358.593502682
7,0.798473282443,0.79453125,0.73869047619,0.78697801443,78.0788405382,321.555733554
8,0.738589211618,0.80390625,0.769047619048,0.801492222115,27.1264229683,268.83253893
9,0.806794055202,0.8015625,0.767261904762,0.802972552381,50.841455664,247.623926208
10,0.774140752864,0.78203125,0.751785714286,0.76653018377,70.3922378393,258.631606069
11,0.685141509434,0.76875,0.736904761905,0.738510525312,52.4084992549,256.187547139
12,0.685489635454,0.734375,0.707738095238,0.702170672648,84.2394901432,259.17939716
13,0.709401709402,0.71796875,0.694047619048,0.687619559222,33.4990208307,247.103544735
14,0.508915304606,0.63984375,0.625,0.609992434323,102.267364957,241.259575989
15,0.60258780037,0.59609375,0.569642857143,0.563710585182,79.2564476835,233.707789505
16,0.556218905473,0.57578125,0.544047619048,0.542536941621,62.5988686337,219.78006742
17,0.50406504065,0.590625,0.552380952381,0.550071863678,59.7405065842,200.048827691
18,0.571774682011,0.55234375,0.495833333333,0.510465852963,74.9250282664,182.890741952
19,0.590314136126,0.5234375,0.470238095238,0.4911333958,41.6921160543,160.276092398
20,0.571623465211,0.51015625,0.457738095238,0.474107547429,38.6873360376,146.258785492
21,0.525303643725,0.57890625,0.542261904762,0.544134140065,64.529502925,123.641801907
22,0.565533980583,0.56640625,0.519642857143,0.52673513365,71.8336629268,117.787022595
23,0.435039370079,0.5796875,0.550595238095,0.547008687201,62.4727148503,107.606199294
24,0.637330754352,0.5765625,0.544047619048,0.539412255576,49.5142500046,101.885087273
25,0.700410396717,0.64296875,0.594047619048,0.593667795026,34.144304383,92.0215970705
26,0.546564885496,0.6734375,0.624404761905,0.620086154401,78.8402647092,87.3287852619
27,0.585062240664,0.65625,0.61130952381,0.619546920523,23.8955595101,83.3215561353
28,0.627388535032,0.71328125,0.675,0.681476803717,46.3844884903,78.9962026786
29,0.523731587561,0.7125,0.682738095238,0.689702683252,79.2602392423,77.4564547297
30,0.716981132075,0.721875,0.697619047619,0.707152947641,51.458739754,76.498731673
31,0.64474624732,0.703125,0.689880952381,0.692556727199,84.0920456855,76.9359613337
32,0.688034188034,0.76171875,0.748214285714,0.749711417611,42.1257707317,74.8689398267
33,0.710252600297,0.7671875,0.7625,0.758035712455,75.1443148376,74.9832704741
34,0.735674676525,0.7078125,0.672619047619,0.688794391968,97.2773380031,77.2960002027
35,0.692537313433,0.65625,0.616071428571,0.640214135309,50.8535065559,78.363244402
36,0.693766937669,0.665625,0.633333333333,0.647293886564,85.5801130928,78.0579755423
37,0.651726226529,0.6015625,0.574404761905,0.588113481052,99.1427511053,79.1255249187
38,0.747382198953,0.6203125,0.615476190476,0.612899786562,33.9307486764,78.6325756375
39,0.515688949523,0.471875,0.430952380952,0.449700550921,43.9857699767,81.3295914756
40,0.395748987854,0.46484375,0.428571428571,0.44112201653,64.8622723922,81.2541354333
41,0.351941747573,0.41875,0.377380952381,0.3761658626,61.5030536819,82.2240328942
42,0.270669291339,0.42265625,0.379761904762,0.376106403351,50.2730738493,82.0367998774
43,0.512572533849,0.49921875,0.452976190476,0.454010321305,52.1348098599,80.6737532074
44,0.541723666211,0.51875,0.468452380952,0.46567868632,31.9465226697,80.38605933
45,0.429007633588,0.5703125,0.521428571429,0.521877928112,88.1092114826,79.7157055722
