,train,test,validate,all,train_loss,valid_loss
0,0.957588496955,0.9578125,0.941071428571,0.956305653344,2381.60834555,297.243467648
1,0.961418341682,0.96015625,0.941071428571,0.960096693041,2212.56238153,182.879576937
2,0.961943191503,0.959375,0.945238095238,0.960631826281,2307.54598695,158.323148106
3,0.964247853832,0.95859375,0.944642857143,0.96285027136,1798.87502548,101.280497326
4,0.962275769607,0.96015625,0.950595238095,0.961462205446,1835.88764824,117.430662861
5,0.971608742647,0.971875,0.949404761905,0.970385193417,1717.67666217,104.949479513
6,0.975280093122,0.97578125,0.96130952381,0.974516586055,2020.17267853,89.9966079755
7,0.981243114594,0.98046875,0.975595238095,0.980702398258,1549.66474168,48.7305687061
8,0.982589016608,0.97890625,0.982142857143,0.982139671826,1584.16445565,38.3868332817
9,0.983358103473,0.97734375,0.986904761905,0.982994654819,1528.82455574,28.3889349093
10,0.984750774283,0.97890625,0.979166666667,0.983902946103,1513.02161098,39.1370384516
11,0.977278160012,0.97421875,0.961904761905,0.975937457071,1500.02549566,66.8048075219
12,0.976620798603,0.97265625,0.958928571429,0.975406424469,1626.17822455,64.3890267861
13,0.971707476771,0.9734375,0.948214285714,0.970313432254,1684.53796389,56.0827647234
14,0.971852979692,0.97421875,0.945833333333,0.970487709363,1486.26647712,55.050275329
15,0.972541520298,0.9734375,0.948214285714,0.971137660463,1545.99307184,51.4053080823
16,0.972344052048,0.9734375,0.948214285714,0.970969534311,1434.20325607,50.472002096
17,0.971304745474,0.9734375,0.947023809524,0.969780349333,1433.60414808,46.1833467265
18,0.973058575319,0.975,0.94880952381,0.971619485411,1436.19608308,43.852195788
19,0.974017335634,0.97578125,0.95,0.97259543722,1471.5907095,42.1149521184
20,0.968867571556,0.971875,0.946428571429,0.967553702978,1437.22517357,44.3207167564
21,0.966708412147,0.9703125,0.944642857143,0.965398817786,1494.52574045,45.7043266078
22,0.966069238604,0.9703125,0.944642857143,0.964793973703,1480.27738684,45.0566485105
23,0.965788625829,0.96640625,0.945238095238,0.964504878734,1425.58977035,43.6727700693
24,0.965372903199,0.965625,0.945833333333,0.964068160802,1414.22117499,42.7665034623
25,0.965666507306,0.96640625,0.944047619048,0.96435930609,1474.87516889,41.7908507851
26,0.965133862687,0.96328125,0.943452380952,0.963752411688,1399.41018355,41.1260390032
27,0.964395955019,0.9625,0.941071428571,0.962938435074,1431.48739747,41.0693685943
28,0.963951651458,0.96328125,0.942261904762,0.962462761082,1408.22792322,40.6157050233
29,0.963626868154,0.9609375,0.940476190476,0.962122408141,1455.69665959,40.1755920503
30,0.963611278555,0.9609375,0.940476190476,0.962120357822,1414.38430298,39.6447663323
31,0.963832131202,0.96015625,0.941071428571,0.962366396093,1560.92624475,39.1359594138
32,0.964258246898,0.9625,0.942261904762,0.962852321679,1457.54410252,38.7046021714
33,0.964699952192,0.9625,0.943452380952,0.963303391843,1405.79755176,38.3418004763
34,0.965040325095,0.9625,0.944642857143,0.963649895741,1414.76873666,38.0316242169
35,0.965287160407,0.9625,0.945238095238,0.963893883694,1346.55432076,37.8663316816
36,0.965422270261,0.96328125,0.947619047619,0.964037406019,1428.6192592,37.6798438958
37,0.964408946351,0.96328125,0.947023809524,0.963081957398,1415.8366839,37.5998295714
38,0.964120538777,0.959375,0.938095238095,0.962604233088,1517.88692435,37.8445521846
39,0.964598619801,0.96171875,0.939880952381,0.963172171431,1440.00444681,37.515132813
40,0.966069238604,0.9625,0.933928571429,0.964488476182,1487.44655696,38.2518125278
41,0.966672036417,0.9625,0.934523809524,0.965093320266,1386.00801833,38.065592832
42,0.967269637698,0.96328125,0.935714285714,0.965718667539,1435.44305035,37.8880650635
43,0.96766197593,0.96328125,0.936904761905,0.966124630686,1401.10529968,37.7789889706
44,0.967882828577,0.96328125,0.9375,0.966370668958,1359.57632922,37.6938771066
45,0.968355713068,0.96328125,0.938095238095,0.966870946776,1388.20077241,37.609728067
46,0.969119603401,0.9625,0.939880952381,0.967678772433,1356.24928922,37.5404519902
47,0.970109542913,0.96171875,0.942261904762,0.968597315312,1348.02713645,37.6429370945
48,0.970821467917,0.96484375,0.945238095238,0.969331329488,1350.89180835,37.7918590601
49,0.971689288906,0.96640625,0.947619047619,0.970233469816,1332.08282917,37.9608735304
50,0.972983225592,0.96796875,0.952976190476,0.971804014114,1414.15906877,38.3424762786
51,0.973819867384,0.9671875,0.955952380952,0.972601588177,1384.33422781,38.7326142753
52,0.974591552516,0.96796875,0.956547619048,0.973434017661,1364.08824412,39.1130755164
53,0.975243717392,0.96875,0.957142857143,0.974081918442,1365.62023117,39.5457414542
54,0.975763370679,0.9703125,0.956547619048,0.974666259337,1368.7718767,39.9970609404
55,0.976501278347,0.9703125,0.963095238095,0.975584802216,1329.40444098,40.3314590506
56,0.97687802698,0.97265625,0.9625,0.976062526526,1355.70044622,40.7477629303
57,0.977467833462,0.975,0.965476190476,0.976790389745,1311.72541115,40.96989746
58,0.977912137022,0.97578125,0.967857142857,0.977438290526,1333.2198325,41.3629507261
59,0.978525327901,0.9765625,0.973214285714,0.978149751194,1313.21830693,41.6998121515
60,0.979128125715,0.9765625,0.973214285714,0.978637727098,1322.99710236,41.9960400281
61,0.979616599805,0.97734375,0.973214285714,0.979049841203,1315.18537967,42.3352855758
62,0.979881622981,0.978125,0.97380952381,0.979308181388,1294.86706704,42.636159489
63,0.979834854185,0.97734375,0.972619047619,0.97928357756,1400.71518366,43.1605362271
64,0.979975160573,0.97734375,0.972023809524,0.97949476041,1323.44880198,43.4872553321
65,0.980167432289,0.97734375,0.971428571429,0.979662886562,1314.8847159,43.7707911643
66,0.980593547985,0.97734375,0.972619047619,0.98008730258,1357.01640986,44.0813188247
67,0.981066432476,0.97578125,0.973214285714,0.980540423063,1350.12710195,44.6291395251
68,0.981149577002,0.97578125,0.972619047619,0.980606033268,1361.41647744,45.0230167675
69,0.98147955684,0.975,0.974404761905,0.980973040356,1345.74594028,45.3291780917
70,0.981708204286,0.97578125,0.975595238095,0.981223179266,1334.50049091,45.7448943042
71,0.981921262134,0.97578125,0.97619047619,0.981454865304,1321.8063016,45.9514794257
72,0.982238250639,0.975,0.976785714286,0.981809570479,1344.79069934,46.1280096238
73,0.982438317155,0.9765625,0.976785714286,0.981994099182,1310.25517282,46.2278498969
74,0.982542247812,0.97734375,0.977380952381,0.982123269275,1313.83070083,46.4548234474
75,0.982669562868,0.9765625,0.976785714286,0.98222783554,1312.34526253,46.6077278457
76,0.982843646719,0.97734375,0.977380952381,0.982428766795,1326.17057592,46.9101131461
77,0.982942380844,0.978125,0.977380952381,0.982512829871,1320.57099437,46.9468201203
78,0.983165831757,0.978125,0.977976190476,0.982760918461,1341.45387957,47.1387612008
79,0.983376291338,0.978125,0.977976190476,0.982920843337,1325.94534885,47.1741752757
80,0.983560768255,0.978125,0.979166666667,0.983066415981,1331.47497818,47.1495400069
81,0.983524392525,0.97890625,0.977976190476,0.98291469238,1334.65112788,47.3704652713
82,0.983724459041,0.978125,0.979166666667,0.983203787349,1269.11524431,47.1841574889
83,0.983968696086,0.97890625,0.978571428571,0.983363712225,1377.50898544,47.6891485519
84,0.984262300193,0.97890625,0.979761904762,0.983675360702,1302.07903992,47.7632128095
85,0.984433785778,0.97890625,0.980357142857,0.983816832708,1306.41531472,47.7894942811
86,0.984340248186,0.978125,0.979761904762,0.983839386217,1316.79978041,47.6374099479
87,0.984449375377,0.978125,0.980952380952,0.983896795146,1352.23442134,47.8918654304
88,0.984675424557,0.97890625,0.980357142857,0.984038267152,1291.60584372,48.0846854294
89,0.982947577376,0.9796875,0.976785714286,0.98215197374,1369.72136406,48.8995981259
90,0.983984285685,0.97890625,0.977976190476,0.98316483129,1313.17611264,48.3558721576
91,0.984626057494,0.978125,0.980952380952,0.983976757585,1302.16012978,48.0860680367
92,0.98467282629,0.978125,0.981547619048,0.984136682461,1334.13536914,48.0757223197
93,0.98471699682,0.978125,0.981547619048,0.984192041072,1292.4620112,48.0484818655
94,0.984893678937,0.97890625,0.980952380952,0.984323261483,1304.02111153,48.0563897416
95,0.985049574924,0.97890625,0.982738095238,0.984563148798,1303.54312282,47.9886044291
96,0.984566297366,0.97890625,0.980952380952,0.984230997132,1354.06254881,48.3619791085
97,0.984574092166,0.97890625,0.979761904762,0.984255600959,1320.86344917,48.1277940015
98,0.984688415889,0.9796875,0.979761904762,0.984374519457,1279.46641932,48.0552651686
99,0.985273025837,0.98046875,0.980952380952,0.984911703015,1335.64056326,47.82988387
100,0.985808268723,0.9796875,0.980952380952,0.985368924136,1315.09779484,47.7222248804
101,0.985628988339,0.98046875,0.980952380952,0.985272559147,1286.7951787,47.6271315088
102,0.985670560602,0.98046875,0.980357142857,0.985325867439,1311.12186942,47.5610753869
103,0.985748508595,0.98046875,0.980952380952,0.98539967892,1287.73020039,47.514709948
104,0.985831653121,0.98046875,0.981547619048,0.985500144547,1295.51907823,47.399658694
105,0.986359101208,0.9796875,0.982142857143,0.985947114074,1337.50871053,47.3311697673
106,0.986283751481,0.98125,0.982738095238,0.985889705144,1283.52298072,47.3139574695
107,0.986769627305,0.97890625,0.982738095238,0.986094737036,1324.79930301,47.1529970039
108,0.986608534786,0.98125,0.983333333333,0.986236209042,1345.01540062,47.5148847356
109,0.987146375938,0.97890625,0.983333333333,0.986513002097,1321.51348237,47.5494457483
110,0.987029453948,0.9796875,0.983333333333,0.986252611594,1310.92536684,47.5743850423
111,0.986951505955,0.98203125,0.982142857143,0.986547857519,1277.8528949,47.4573042206
112,0.987076222744,0.98203125,0.983333333333,0.98666062506,1259.99000618,47.4536562226
113,0.987299673658,0.98125,0.983333333333,0.986795946109,1314.22367414,47.4890721924
114,0.987161965537,0.98125,0.983928571429,0.986687279206,1247.18537675,47.2267171113
115,0.987058034879,0.97890625,0.983333333333,0.986617568363,1275.90710713,47.2261142548
116,0.987172358602,0.98046875,0.982738095238,0.986689329525,1335.81738586,47.246734248
117,0.987138581139,0.97890625,0.984523809524,0.986601165811,1313.29362486,47.4654692126
118,0.98715936727,0.97890625,0.98630952381,0.986568360709,1330.12631919,47.6923677884
119,0.986883951028,0.97890625,0.985714285714,0.986367429454,1258.39969684,47.4240064846
120,0.986608534786,0.9796875,0.985714285714,0.986104988631,1287.15573954,47.5065928042
121,0.987071026211,0.97890625,0.98630952381,0.986537605925,1305.56876835,47.3289764957
122,0.987255503128,0.978125,0.986904761905,0.986705732077,1276.98775771,47.3724894432
123,0.986465630132,0.98046875,0.985119047619,0.985979919176,1273.41498981,47.585872827
124,0.986491612796,0.98046875,0.985119047619,0.986008623641,1298.02675848,47.5565448161
125,0.986985283419,0.9796875,0.986904761905,0.986531454968,1285.76091895,47.6109724128
126,0.986956702488,0.9796875,0.986904761905,0.986484297632,1268.88955535,47.4119382111
127,0.987294477125,0.97890625,0.986904761905,0.986834902169,1288.83875239,47.4195390116
128,0.987094410609,0.9796875,0.98630952381,0.986611417406,1277.23573347,47.306498309
129,0.986847575298,0.98046875,0.98630952381,0.986359228178,1253.08296947,47.2755085721
130,0.986956702488,0.98046875,0.985119047619,0.986437140297,1283.82499466,47.2777289887
131,0.987315263256,0.9796875,0.988095238095,0.986826700893,1268.39530923,47.6039761372
132,0.986865763163,0.98046875,0.98630952381,0.986346926264,1268.2727514,47.2966168109
133,0.987135982872,0.98046875,0.98630952381,0.986617568363,1263.45420936,47.0475129253
134,0.98723211873,0.98046875,0.985714285714,0.986709832714,1289.77627481,47.0645655197
135,0.987528321104,0.9796875,0.988095238095,0.986994827045,1272.05552806,47.4606595973
136,0.986920326758,0.98046875,0.98630952381,0.986377681048,1255.78621927,47.0745406843
137,0.987510133239,0.9796875,0.986904761905,0.986976374175,1296.63231703,46.9884511801
138,0.987743977218,0.97890625,0.986904761905,0.987103493948,1310.55776614,47.2940968045
139,0.987315263256,0.98046875,0.986904761905,0.986800046747,1240.81675226,46.7759524429
140,0.987263297928,0.98046875,0.98630952381,0.986859505996,1249.36636233,46.8123905192
141,0.987699806689,0.98046875,0.98630952381,0.987380287004,1332.48369934,46.9517314401
142,0.988175289447,0.98046875,0.986904761905,0.987741143135,1284.13820518,46.6330693271
143,0.987756968551,0.98125,0.985714285714,0.987429494658,1248.47156844,46.7341354532
144,0.987821925211,0.98203125,0.985714285714,0.987513557734,1271.86630508,46.7387095718
