,train,test,validate,all,train_loss,valid_loss
0,0.764456389367,0.740625,0.775595238095,0.761960022882,487.2857484,1030.26878356
1,0.896736976529,0.84765625,0.881547619048,0.878752339926,359.587703459,662.223725127
2,0.960526182338,0.965625,0.948214285714,0.965351660451,962.089642385,206.711930788
3,0.971780120102,0.96640625,0.95119047619,0.96393899071,370.581839077,220.673421423
4,0.969483464706,0.97109375,0.947619047619,0.960779449243,357.423185357,138.276198632
5,0.966854975304,0.97890625,0.969047619048,0.970588174991,834.316484613,67.7908213831
6,0.96770671482,0.965625,0.951785714286,0.961704143079,334.036150798,84.9370639013
7,0.969747677132,0.96640625,0.955357142857,0.963738059455,322.331700458,74.4616736698
8,0.971723277585,0.97265625,0.970833333333,0.973583690943,800.592801422,48.7152775584
9,0.978961071684,0.9734375,0.971428571429,0.975623758276,324.602019511,45.3341777448
10,0.978818970452,0.975,0.97619047619,0.975875947504,290.990322064,41.7939259264
11,0.975597634816,0.975,0.977380952381,0.976782188469,800.298488484,39.12835935
12,0.97757527401,0.97265625,0.973214285714,0.97546178308,289.576089494,40.023823068
13,0.978686864239,0.96953125,0.972619047619,0.974409969471,308.253523508,42.3434321888
14,0.968913861477,0.9734375,0.970238095238,0.971578479032,795.809782721,39.7131266801
15,0.972578003611,0.97421875,0.964285714286,0.967756684552,293.968317582,39.3120149358
16,0.972125588974,0.971875,0.967261904762,0.967287161518,316.841369414,39.4932237894
17,0.959390245139,0.965625,0.9625,0.962673943932,759.461196068,39.5023352256
18,0.967412757737,0.96875,0.963095238095,0.963317744075,294.036387685,38.3837943686
19,0.968866969043,0.9671875,0.965476190476,0.964029204743,273.71207577,36.9945099186
20,0.961743257908,0.96953125,0.961904761905,0.964853432951,734.87383064,36.9806239569
21,0.969470457313,0.96953125,0.964880952381,0.965318855348,275.275149368,36.2463218844
22,0.969307323088,0.96875,0.958928571429,0.964156324516,278.065440801,36.5737965674
23,0.961793969391,0.9703125,0.960714285714,0.964914942519,749.656586792,36.5081945492
24,0.970856254987,0.96953125,0.963095238095,0.966165637065,274.727045699,36.2305989077
25,0.970540314413,0.96953125,0.964285714286,0.967010368463,262.793820037,35.9253265522
26,0.964988792762,0.96953125,0.964285714286,0.96726460801,733.353738037,35.839570596
27,0.970982236593,0.96953125,0.965476190476,0.967543451384,267.13400795,35.6109536678
28,0.97120084548,0.96796875,0.96369047619,0.96745528767,257.191132693,35.9262443717
29,0.966418856558,0.96953125,0.966666666667,0.96848659809,741.307766041,35.2174713245
30,0.971318187545,0.96953125,0.966666666667,0.968478396815,329.088785677,35.5184458491
31,0.971861376547,0.9703125,0.966071428571,0.968689579664,238.432406562,35.4583940101
32,0.968173473838,0.9734375,0.968452380952,0.969807003479,694.307317941,35.2450640132
33,0.97224205266,0.975,0.970238095238,0.969948475485,267.114867778,35.2900984511
34,0.973094367872,0.9734375,0.969642857143,0.970555369888,266.004043773,35.285482753
35,0.97230138848,0.971875,0.975,0.972925538568,820.680470187,35.0519574297
36,0.973459874858,0.971875,0.973214285714,0.972255084278,262.098018078,35.3197392884
37,0.974107182174,0.971875,0.970238095238,0.971160213971,230.530127234,35.5446071608
38,0.969268841851,0.96953125,0.970833333333,0.970836263581,718.616715378,35.6075369445
39,0.972284046529,0.96953125,0.969642857143,0.970046890794,266.53216824,35.7715122244
