,train,test,validate,all,train_loss,valid_loss
0,0.978499139126,0.97734375,0.971428571429,0.977140994282,357.709831321,184.928404298
1,0.978951076666,0.9765625,0.974404761905,0.977514152326,273.439389177,151.971408531
2,0.977697090175,0.97890625,0.975595238095,0.979353288404,683.195815344,118.817965108
3,0.980808801915,0.97421875,0.975,0.978457299033,263.251720071,86.670001815
4,0.979699678542,0.97890625,0.965476190476,0.978184606616,223.336329842,87.2144889379
5,0.969461545483,0.97890625,0.958928571429,0.972837374854,633.072832744,170.785029346
6,0.974593709318,0.97734375,0.960714285714,0.970491810001,226.589979522,79.5943982941
7,0.975252102691,0.9765625,0.95,0.966711021899,219.365871861,100.932230223
8,0.96250393014,0.975,0.956547619048,0.967824345077,587.886919807,105.895195185
9,0.969050518624,0.97265625,0.95119047619,0.965458277035,216.200581462,113.370953732
10,0.973975075961,0.96953125,0.95119047619,0.965273748332,251.181762406,96.3232606214
11,0.961388277534,0.96953125,0.954166666667,0.965851938269,649.204823029,86.8672534454
12,0.969176500231,0.96796875,0.952380952381,0.966188190573,242.036405678,77.2661990836
13,0.975252102691,0.96875,0.954761904762,0.967037022609,190.71521527,71.7521830937
14,0.963416736818,0.96953125,0.953571428571,0.966911953154,582.882510098,66.9098617671
15,0.971318187545,0.97109375,0.957142857143,0.968673177113,210.532236775,62.7192755076
16,0.978070368576,0.971875,0.960714285714,0.971365245864,204.3829355,52.4726062745
17,0.967057821232,0.971875,0.959523809524,0.970350337995,596.729436446,50.1433468358
18,0.97530760509,0.97109375,0.963095238095,0.97188807719,207.186572474,44.5579441072
19,0.979699678542,0.971875,0.96369047619,0.972624141685,207.807586959,42.2878623193
20,0.969400691705,0.97265625,0.96369047619,0.972599537858,616.196286749,41.9121304119
21,0.975601562172,0.9734375,0.963095238095,0.973062909936,218.19384988,40.952460786
22,0.980580386631,0.97421875,0.963095238095,0.972884532189,190.026882645,40.2947141843
23,0.969704960597,0.97421875,0.961904761905,0.972829173578,595.905649479,39.0290282221
