,train,test,validate,all,train_loss,valid_loss
0,0.0682434679582,0.0671875,0.119642857143,0.0711891234682,2207.95582349,8033.98668683
1,0.0747859028456,0.075,0.118452380952,0.0773872375848,2106.42160558,6736.02749377
2,0.0643772475005,0.065625,0.0970238095238,0.0665759058822,2102.61543716,5530.88627104
3,0.0497412126629,0.05078125,0.0755952380952,0.0513850929512,1991.16582602,4668.37184786
4,0.0487174956869,0.04921875,0.0767857142857,0.0504050405041,1976.76113834,3997.57859649
5,0.0505362821925,0.0625,0.0797619047619,0.0529310334222,1996.32710056,3529.92561361
6,0.0846021534432,0.10703125,0.0934523809524,0.0864024899073,1926.82012485,3087.37272922
7,0.090105281756,0.10078125,0.101785714286,0.0913007018242,1926.29861108,2793.6285575
8,0.0773815710158,0.0859375,0.077380952381,0.0778424083866,1977.30828749,2596.49997577
9,0.0813984909269,0.090625,0.0845238095238,0.0819450965598,1935.54970148,2322.15746015
10,0.0977311937475,0.096875,0.103571428571,0.0980811065161,1904.86525512,2027.45294095
11,0.126197800827,0.1234375,0.139285714286,0.126139721034,1865.6876956,1770.89442672
12,0.15297033819,0.14453125,0.160714285714,0.152361249792,1812.13319681,1559.14191451
13,0.17748498202,0.17109375,0.177380952381,0.176651378122,1769.35138286,1345.8544498
14,0.199416949012,0.2,0.194047619048,0.198809174767,1816.11140551,1162.57076306
15,0.225378827246,0.23515625,0.21369047619,0.225223433505,1797.17924289,1017.37716993
16,0.265218046519,0.30078125,0.249404761905,0.265817697943,1784.15112787,889.11979845
17,0.308710428402,0.34921875,0.292857142857,0.309860598816,1713.50014593,791.188723416
18,0.352956307552,0.4109375,0.342857142857,0.35493481011,1693.61035807,703.496907138
19,0.425489513397,0.51953125,0.40119047619,0.428280869089,1635.7966024,559.212630142
20,0.47172306637,0.58203125,0.440476190476,0.475126555936,1617.92221007,439.137132187
21,0.519715645721,0.63203125,0.457142857143,0.52176721089,1621.32637898,338.746488473
22,0.566102496414,0.67421875,0.485119047619,0.566962391,1585.71901367,278.341690665
23,0.643837431666,0.74453125,0.543452380952,0.642928757568,1612.60111405,207.174820296
24,0.707505352429,0.77734375,0.610714285714,0.705898152458,1594.03090167,164.79894065
25,0.752860691347,0.8203125,0.664285714286,0.751673572824,1581.64855735,137.206398821
26,0.793643081336,0.85859375,0.719047619048,0.793085914514,1564.59355796,111.815047443
27,0.827355588351,0.88671875,0.771428571429,0.827553825998,1558.86787154,92.9059782725
28,0.862608867364,0.9171875,0.82380952381,0.863426205946,1559.04466887,75.3639828129
29,0.89551851005,0.93828125,0.886904761905,0.897024782205,1549.15795047,61.3935511158
30,0.92251190006,0.94609375,0.916666666667,0.923572311673,1541.00943093,53.8207929735
31,0.935557795839,0.9546875,0.925,0.935915231614,1521.65920556,50.2575990264
32,0.943739736848,0.959375,0.927380952381,0.943685940348,1543.78062504,48.0430124145
33,0.949996362427,0.96484375,0.931547619048,0.949674921934,1498.64902633,46.6305548959
34,0.954228938452,0.9640625,0.931547619048,0.953613584593,1520.17230265,45.3369230411
35,0.956673907169,0.96328125,0.932738095238,0.955788972975,1470.57541692,45.1104481882
36,0.957804153069,0.9625,0.932738095238,0.956783377654,1513.68106286,44.7773143355
37,0.958492693675,0.9625,0.933333333333,0.957373869505,1461.68829467,45.0094873226
38,0.959272173606,0.9640625,0.931547619048,0.958105833362,1486.31338271,45.2201440949
39,0.958968176433,0.96328125,0.930952380952,0.957716272766,1517.51999351,45.1513147434
40,0.959352719865,0.965625,0.931547619048,0.958097632087,1466.67544351,45.795542748
41,0.95960475171,0.96796875,0.932142857143,0.958355972271,1485.96162096,46.6774662949
42,0.960041260471,0.96640625,0.933333333333,0.958782438608,1494.41252933,47.2679901557
43,0.960228335654,0.9671875,0.932142857143,0.958940313166,1490.72377602,47.7543709683
44,0.960407616039,0.96796875,0.930357142857,0.959036678155,1449.06362416,48.6972711747
45,0.960425803904,0.96640625,0.929761904762,0.959014124647,1465.44779133,49.6240952521
46,0.960132199796,0.96640625,0.929166666667,0.958704526489,1477.80074702,50.3699874027
47,0.959630734374,0.96640625,0.928571428571,0.958208349309,1453.38285688,51.0113241654
48,0.959090294955,0.96640625,0.927380952381,0.957617857458,1434.84708847,51.7699828471
49,0.958570641668,0.965625,0.92619047619,0.95709707645,1442.17368404,52.3647546776
50,0.957853520131,0.96328125,0.925595238095,0.956369213231,1442.6098822,52.753477254
51,0.95722733792,0.9609375,0.92619047619,0.955737715002,1458.05612625,52.9655087463
52,0.956385499595,0.9609375,0.925595238095,0.95489913456,1449.80582143,53.4164646748
53,0.955122742106,0.96015625,0.923214285714,0.953629987145,1425.17020087,53.9900227258
54,0.95383660022,0.96171875,0.922023809524,0.952383393237,1451.69917181,54.4494777075
55,0.95275052485,0.9578125,0.923214285714,0.951311076438,1462.07366842,55.0517082838
56,0.952314016088,0.95703125,0.927380952381,0.950911264247,1462.66678274,55.2739773836
57,0.951986634517,0.95546875,0.930357142857,0.950616018322,1467.34200118,55.6645660576
58,0.951646261614,0.9578125,0.931547619048,0.950415087067,1488.42756188,56.1687008729
59,0.951534536157,0.95703125,0.932738095238,0.950331023991,1466.14088973,56.5676506981
60,0.951505955227,0.95703125,0.932738095238,0.950306420164,1494.51806107,56.8066106839
61,0.95146698123,0.95703125,0.932738095238,0.950261313147,1475.87802049,56.9460583711
62,0.951383836704,0.9578125,0.932738095238,0.950187501666,1463.18104482,57.2945540479
63,0.951318880043,0.9578125,0.932738095238,0.950140344331,1483.08300041,57.537321505
64,0.951269512981,0.9578125,0.933333333333,0.950111639866,1453.66867796,57.8237478991
65,0.951246128583,0.9578125,0.932738095238,0.95010343859,1456.31342745,57.9973506446
66,0.951170778856,0.9578125,0.932738095238,0.950041929022,1425.22663164,58.427539567
67,0.951134403126,0.9578125,0.932738095238,0.950009123919,1444.0426153,58.7394474396
68,0.951142197926,0.9578125,0.932738095238,0.950017325195,1449.20388063,58.8698025821
