,train,test,validate,all,train_loss,valid_loss
0,0.980366492147,0.96796875,0.9625,0.973214633536,39.9639418009,141.141415517
1,0.983628922237,0.9671875,0.964285714286,0.972068505256,35.1384714555,166.529512811
2,0.978744939271,0.9671875,0.975,0.974096270675,58.3113172151,109.345181486
3,0.971682847896,0.96640625,0.953571428571,0.970182211843,65.335222914,146.452908114
4,0.98031496063,0.96640625,0.955952380952,0.972228430132,43.0723513154,181.217339388
5,0.965183752418,0.96796875,0.947023809524,0.969702437214,75.2251971034,205.729872752
6,0.991792065663,0.96640625,0.940476190476,0.968808498162,37.6342213907,134.917726531
7,0.949618320611,0.9640625,0.932738095238,0.964662753291,146.829276435,58.9029041006
8,0.98755186722,0.965625,0.927976190476,0.961019336558,22.540176094,81.591335387
9,0.952229299363,0.953125,0.910119047619,0.944772609379,52.9756374565,86.3426272832
10,0.950900163666,0.9546875,0.909523809524,0.936380654011,73.2223507334,102.176973463
11,0.954009433962,0.9578125,0.903571428571,0.939700120354,54.611801887,107.470778455
12,0.925661186562,0.95625,0.908333333333,0.937407863793,70.5684723496,121.319882181
13,0.954415954416,0.9609375,0.916071428571,0.942072339352,39.1083892773,94.6950422549
14,0.941307578009,0.9640625,0.925595238095,0.950548357797,70.2246625244,85.513367146
15,0.918669131238,0.96484375,0.930357142857,0.95308460231,83.3501241074,83.7069590566
16,0.957213930348,0.959375,0.925,0.952063543484,49.5563003868,70.3619778912
17,0.942186088528,0.9578125,0.927380952381,0.949769236605,60.888641518,58.5833016636
18,0.952755905512,0.9609375,0.933333333333,0.955432217481,84.7380478112,56.4784595373
19,0.984293193717,0.959375,0.928571428571,0.955048807842,36.8984687587,52.178113295
20,0.969986357435,0.959375,0.926785714286,0.954728958089,34.99582819,50.6835648385
21,0.951417004049,0.959375,0.925595238095,0.95272169586,54.4624901984,49.0465667181
22,0.961974110032,0.9625,0.925,0.95526204101,108.04113963,46.3418680905
23,0.964566929134,0.9625,0.925,0.955161575383,54.3550451473,45.5806424816
24,0.969052224371,0.95859375,0.92380952381,0.954085157946,62.5680815539,43.4194184987
25,0.976744186047,0.959375,0.925,0.955112367729,35.6501205168,43.4266753438
26,0.939694656489,0.959375,0.925595238095,0.954659247246,74.6538453202,43.6191717919
27,0.989626556017,0.9578125,0.92619047619,0.954503423007,27.3065533774,43.3252414281
28,0.966029723992,0.9609375,0.927976190476,0.955948897851,55.3257384342,44.4763214334
29,0.937806873977,0.95859375,0.922619047619,0.95302719338,62.3066031017,43.6859617234
30,0.966981132075,0.95859375,0.930952380952,0.95438450451,52.1593598708,43.5459041643
31,0.941386704789,0.9578125,0.92380952381,0.953541823431,91.4959474804,43.4415730412
32,0.974358974359,0.95859375,0.925595238095,0.953406502381,29.6542778765,43.6526479266
33,0.954680534918,0.95859375,0.927976190476,0.953761207556,66.2601036968,43.8662014362
34,0.92606284658,0.95859375,0.926785714286,0.954359900683,92.0971991361,44.8906924793
35,0.95223880597,0.9578125,0.927380952381,0.953955987854,49.0606154615,45.9165786273
36,0.947606142728,0.96015625,0.930357142857,0.955120569005,62.3956872746,45.5502542617
37,0.961841308298,0.95859375,0.929761904762,0.955354305362,70.4319882862,48.1181791074
38,0.989528795812,0.95859375,0.927976190476,0.954817121803,34.5621594059,48.8934854873
39,0.974079126876,0.959375,0.928571428571,0.955280493881,36.9310380758,49.8656558866
40,0.948380566802,0.9578125,0.930952380952,0.95638971642,49.3444951784,49.4931143258
41,0.960355987055,0.9578125,0.933333333333,0.956512735556,65.9194664744,52.1652946068
42,0.966535433071,0.95859375,0.932142857143,0.956615251502,49.541647575,53.731690344
