,train,test,validate,all,train_loss,valid_loss
0,0.911638155023,0.9171875,0.914285714286,0.911350360549,1982.47410072,230.447647478
1,0.964634995531,0.9640625,0.955952380952,0.963912336564,1858.39953066,129.648726658
2,0.966986426656,0.96484375,0.959523809524,0.966245599503,1730.22873106,129.539637753
3,0.960332266312,0.95859375,0.952380952381,0.959461094173,1766.1109353,144.600218112
4,0.957983433453,0.95625,0.941666666667,0.956961755401,1683.87705758,106.551584167
5,0.95813153464,0.95625,0.939880952381,0.956967906358,1666.35629764,70.2585936384
6,0.957102621131,0.95546875,0.9375,0.955665953839,1733.13377464,186.504358824
7,0.963343657112,0.9609375,0.942857142857,0.962077301124,1701.73597021,96.6516823853
8,0.966017273275,0.965625,0.95,0.965040011974,1622.67946934,46.3018485763
9,0.965313143071,0.96171875,0.956547619048,0.964625847551,1572.63717942,41.9515771451
10,0.963304683115,0.96328125,0.965476190476,0.962991743366,1521.95449331,42.9481783934
11,0.963172171527,0.96171875,0.967857142857,0.963026598787,1496.08032511,37.6320243329
12,0.966009478476,0.9671875,0.972619047619,0.96611847973,1455.34111463,37.7417373549
13,0.966271903386,0.96953125,0.97380952381,0.966266102692,1489.76244585,38.2067805518
14,0.96784385458,0.9671875,0.975595238095,0.967918659748,1433.74909987,35.6816013605
15,0.967906212975,0.96171875,0.972023809524,0.967812043163,1399.31915196,37.4393028735
16,0.970304412896,0.96484375,0.975,0.970137104827,1425.73172314,35.1038984126
17,0.970013407055,0.9671875,0.970238095238,0.969833657625,1409.18168376,36.3364492714
18,0.970894219377,0.9671875,0.969642857143,0.970692741256,1421.13939983,35.7120755514
19,0.969057245006,0.9703125,0.970833333333,0.969052486114,1388.58544463,35.1410720193
20,0.970091355048,0.96796875,0.970238095238,0.970048941113,1379.58341659,35.6930013652
21,0.97078249392,0.96328125,0.971428571429,0.970651734877,1404.13513101,35.6912187281
22,0.972146583799,0.96875,0.973214285714,0.972052102705,1392.93003683,34.8430351219
23,0.973037789187,0.97109375,0.97380952381,0.972976796541,1378.25647837,34.3575873188
24,0.969574300027,0.96640625,0.957738095238,0.968701881578,1469.64467917,36.6381592627
25,0.969683427217,0.96640625,0.957142857143,0.968845403903,1371.45011527,36.4188699707
26,0.970491488079,0.96796875,0.96130952381,0.969642977965,1371.12392599,35.9630844939
27,0.970288823297,0.96640625,0.96369047619,0.969509707235,1373.04055253,35.7362243827
28,0.969421002307,0.9671875,0.963095238095,0.968763391145,1373.0036195,35.6794189675
29,0.969007877944,0.96796875,0.96369047619,0.968496849685,1358.85298227,35.7138889921
30,0.971263173211,0.9703125,0.969642857143,0.970963383354,1341.98817661,35.3864839385
31,0.970585025671,0.9703125,0.969047619048,0.970204765351,1333.62437162,35.5302407289
32,0.971354112536,0.9734375,0.972023809524,0.971000289095,1300.6540219,35.4799663897
33,0.972344052048,0.97734375,0.975595238095,0.972492921274,1334.83273831,35.3514849982
34,0.972944251595,0.975,0.97619047619,0.97297884686,1300.95652846,35.4545243652
35,0.974456442661,0.9765625,0.975595238095,0.974553491796,1341.05412792,35.5868979018
36,0.974892951423,0.97734375,0.974404761905,0.97498405877,1305.68203948,35.6494152325
37,0.975321665385,0.9765625,0.97619047619,0.975269053101,1323.16038189,35.7297728309
38,0.974672098776,0.97734375,0.975595238095,0.974658058061,1286.21331302,35.7669779259
39,0.975212538195,0.98046875,0.972023809524,0.975174738431,1279.28688664,35.8286423572
40,0.975199546862,0.978125,0.972619047619,0.975150134603,1311.75426006,35.9013698494
41,0.974822798229,0.9828125,0.969642857143,0.974750322413,1332.04395867,35.9652094096
42,0.977158639756,0.98203125,0.972619047619,0.977079484714,1330.66320029,36.0257857948
43,0.977774428901,0.98203125,0.973214285714,0.97769868103,1309.90001787,36.073666345
44,0.977298946143,0.9828125,0.974404761905,0.97712459173,1270.54404241,36.1761158888
45,0.976379159825,0.98203125,0.97380952381,0.976277810013,1269.43219869,36.2412064073
46,0.976283023966,0.98203125,0.97380952381,0.976072778121,1377.16089008,37.034880359
47,0.976672763932,0.98125,0.972023809524,0.976540250836,1284.73909854,36.9649387073
48,0.976761104991,0.98125,0.97380952381,0.976644817101,1297.02197049,37.1411339738
49,0.976987154171,0.98203125,0.974404761905,0.976907257924,1279.21493781,37.3786301494
50,0.976929992309,0.98203125,0.975595238095,0.976907257924,1255.41984166,37.4590719937
