,train,test,validate,all,train_loss,valid_loss
0,0.288064603297,0.321875,0.188095238095,0.284453046671,2190.14309104,1101.97100416
1,0.864409466004,0.88828125,0.822023809524,0.863348293827,2121.99049603,239.841624153
2,0.967082562514,0.9671875,0.954166666667,0.966177938978,2234.82236107,129.841023579
3,0.967664574196,0.96640625,0.952976190476,0.966485486817,2129.44367514,123.247699195
4,0.967859444179,0.96875,0.957738095238,0.967008318144,2073.23772451,82.5885731285
5,0.972390820844,0.9671875,0.955357142857,0.971106905679,1930.64137333,61.8564691035
6,0.977693882642,0.9796875,0.96130952381,0.976855999951,1868.32121807,78.8283571921
7,0.978286287389,0.97890625,0.973214285714,0.977877058776,1889.9222941,43.0928096105
8,0.966804548006,0.9640625,0.945238095238,0.965431622889,2160.42713175,74.3532197281
9,0.97081886965,0.96953125,0.952976190476,0.969618374138,1821.59036169,56.659105884
10,0.974469433994,0.96796875,0.964880952381,0.973509879462,1807.98280034,49.1710371775
11,0.973261240101,0.96953125,0.960119047619,0.972212027581,1891.23072969,51.7900784833
12,0.970764306055,0.96484375,0.958333333333,0.969497405321,1787.06137403,53.7836164185
13,0.968714273836,0.965625,0.952976190476,0.967354822043,1808.56503247,51.0449773137
14,0.967124134777,0.96484375,0.95,0.965823233804,1720.73261124,49.697759994
15,0.967170903573,0.965625,0.95,0.965884743372,1756.7365706,46.1768737424
16,0.967612608867,0.965625,0.947023809524,0.966167687384,1708.66594288,43.3609004462
17,0.968464840259,0.96484375,0.95,0.967006267825,1691.99127455,41.6582390886
18,0.97006797065,0.965625,0.951785714286,0.968652673923,1689.21642682,40.6329027291
19,0.971561973851,0.96640625,0.953571428571,0.970184262162,1650.35917874,39.2540052941
20,0.972125797668,0.96640625,0.957142857143,0.970768603056,1693.41112856,38.1047310273
21,0.972616870024,0.96640625,0.952380952381,0.971145861739,1662.09367506,38.6906074999
22,0.973770500322,0.96875,0.955952380952,0.972499072231,1625.92930489,37.6039563924
23,0.97410048016,0.96875,0.957142857143,0.972833274216,1575.57525564,37.130354689
24,0.974396682533,0.96796875,0.958333333333,0.973173627158,1568.06870836,36.9161151085
25,0.974978694215,0.96796875,0.958333333333,0.973721062311,1597.0401779,36.7012424738
26,0.974864370492,0.96875,0.960119047619,0.973657502425,1644.69182972,36.7208265197
27,0.972702612817,0.96875,0.955952380952,0.971523120421,1595.06215322,37.0210130664
